route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14_2,FULLW,14_2_PM_6,,,,shape_676
14_2,FULLW,14_2_PM_7,,,,shape_677
14_2,FULLW,14_2_PM_8,,,,shape_678
14_2,FULLW,14_2_PM_9,,,,shape_679
14_2,FULLW,14_2_PM_10,,,,shape_680
14_2,FULLW,14_2_PM_11,,,,shape_681
14_2,FULLW,14_2_PM_12,,,,shape_682
14_2,FULLW,14_2_PM_13,,,,shape_683
14_2,FULLW,14_2_PM_14,,,,shape_684
14_2,FULLW,14_2_PM_15,,,,shape_685
14_2,FULLW,14_2_PM_16,,,,shape_686
14_2,FULLW,14_2_PM_17,,,,shape_687
14_2,FULLW,14_2_PM_18,,,,shape_688
14_2,FULLW,14_2_PM_19,,,,shape_689
14_2,FULLW,14_2_PM_20,,,,shape_690
14_2,FULLW,14_2_PM_21,,,,shape_691
15_1,FULLW,15_1_PM_1,,,,shape_692
15_1,FULLW,15_1_PM_2,,,,shape_693
15_1,FULLW,15_1_PM_3,,,,shape_694
15_1,FULLW,15_1_PM_4,,,,shape_695
15_1,FULLW,15_1_PM_5,,,,shape_696
15_1,FULLW,15_1_PM_6,,,,shape_697
15_1,FULLW,15_1_PM_7,,,,shape_698
15_1,FULLW,15_1_PM_8,,,,shape_699
15_1,FULLW,15_1_PM_9,,,,shape_700
15_1,FULLW,15_1_PM_10,,,,shape_701
15_1,FULLW,15_1_PM_11,,,,shape_702
15_1,FULLW,15_1_PM_12,,,,shape_703
15_1,FULLW,15_1_PM_13,,,,shape_704
15_1,FULLW,15_1_PM_14,,,,shape_705
15_1,FULLW,15_1_PM_15,,,,shape_706
15_1,FULLW,15_1_PM_16,,,,shape_707
15_1,FULLW,15_1_PM_17,,,,shape_708
15_1,FULLW,15_1_PM_18,,,,shape_709
15_1,FULLW,15_1_PM_19,,,,shape_710
15_1,FULLW,15_1_PM_20,,,,shape_711
15_1,FULLW,15_1_PM_21,,,,shape_712
15_2,FULLW,15_2_PM_1,,,,shape_713
15_2,FULLW,15_2_PM_2,,,,shape_714
15_2,FULLW,15_2_PM_3,,,,shape_715
15_2,FULLW,15_2_PM_4,,,,shape_716
15_2,FULLW,15_2_PM_5,,,,shape_717
15_2,FULLW,15_2_PM_6,,,,shape_718
15_2,FULLW,15_2_PM_7,,,,shape_719
15_2,FULLW,15_2_PM_8,,,,shape_720
15_2,FULLW,15_2_PM_9,,,,shape_721
15_2,FULLW,15_2_PM_10,,,,shape_722
15_2,FULLW,15_2_PM_11,,,,shape_723
15_2,FULLW,15_2_PM_12,,,,shape_724
15_2,FULLW,15_2_PM_13,,,,shape_725
15_2,FULLW,15_2_PM_14,,,,shape_726
15_2,FULLW,15_2_PM_15,,,,shape_727
15_2,FULLW,15_2_PM_16,,,,shape_728
15_2,FULLW,15_2_PM_17,,,,shape_729
15_2,FULLW,15_2_PM_18,,,,shape_730
15_2,FULLW,15_2_PM_19,,,,shape_731
15_2,FULLW,15_2_PM_20,,,,shape_732
15_2,FULLW,15_2_PM_21,,,,shape_733
16_1,FULLW,16_1_PM_1,,,,shape_734
16_1,FULLW,16_1_PM_2,,,,shape_735
16_1,FULLW,16_1_PM_3,,,,shape_736
16_1,FULLW,16_1_PM_4,,,,shape_737
16_1,FULLW,16_1_PM_5,,,,shape_738
16_1,FULLW,16_1_PM_6,,,,shape_739
16_1,FULLW,16_1_PM_7,,,,shape_740
16_1,FULLW,16_1_PM_8,,,,shape_741
16_1,FULLW,16_1_PM_9,,,,shape_742
16_1,FULLW,16_1_PM_10,,,,shape_743
16_1,FULLW,16_1_PM_11,,,,shape_744
16_1,FULLW,16_1_PM_12,,,,shape_745
16_1,FULLW,16_1_PM_13,,,,shape_746
16_1,FULLW,16_1_PM_14,,,,shape_747
16_1,FULLW,16_1_PM_15,,,,shape_748
16_1,FULLW,16_1_PM_16,,,,shape_749
16_1,FULLW,16_1_PM_17,,,,shape_750
16_1,FULLW,16_1_PM_18,,,,shape_751
16_1,FULLW,16_1_PM_19,,,,shape_752
16_1,FULLW,16_1_PM_20,,,,shape_753
16_1,FULLW,16_1_PM_21,,,,shape_754
16_2,FULLW,16_2_PM_1,,,,shape_755
16_2,FULLW,16_2_PM_2,,,,shape_756
16_2,FULLW,16_2_PM_3,,,,shape_757
16_2,FULLW,16_2_PM_4,,,,shape_758
16_2,FULLW,16_2_PM_5,,,,shape_759
16_2,FULLW,16_2_PM_6,,,,shape_760
16_2,FULLW,16_2_PM_7,,,,shape_761
16_2,FULLW,16_2_PM_8,,,,shape_762
16_2,FULLW,16_2_PM_9,,,,shape_763
16_2,FULLW,16_2_PM_10,,,,shape_764
16_2,FULLW,16_2_PM_11,,,,shape_765
16_2,FULLW,16_2_PM_12,,,,shape_766
16_2,FULLW,16_2_PM_13,,,,shape_767
16_2,FULLW,16_2_PM_14,,,,shape_768
16_2,FULLW,16_2_PM_15,,,,shape_769
16_2,FULLW,16_2_PM_16,,,,shape_770
16_2,FULLW,16_2_PM_17,,,,shape_771
16_2,FULLW,16_2_PM_18,,,,shape_772
16_2,FULLW,16_2_PM_19,,,,shape_773
16_2,FULLW,16_2_PM_20,,,,shape_774
16_2,FULLW,16_2_PM_21,,,,shape_775
17_1,FULLW,17_1_PM_1,,,,shape_776
17_1,FULLW,17_1_PM_2,,,,shape_777
17_1,FULLW,17_1_PM_3,,,,shape_778
17_1,FULLW,17_1_PM_4,,,,shape_779
17_1,FULLW,17_1_PM_5,,,,shape_780
17_1,FULLW,17_1_PM_6,,,,shape_781
17_1,FULLW,17_1_PM_7,,,,shape_782
17_1,FULLW,17_1_PM_8,,,,shape_783
17_1,FULLW,17_1_PM_9,,,,shape_784
17_1,FULLW,17_1_PM_10,,,,shape_785
17_1,FULLW,17_1_PM_11,,,,shape_786
17_1,FULLW,17_1_PM_12,,,,shape_787
17_1,FULLW,17_1_PM_13,,,,shape_788
17_1,FULLW,17_1_PM_14,,,,shape_789
17_1,FULLW,17_1_PM_15,,,,shape_790
17_1,FULLW,17_1_PM_16,,,,shape_791
17_1,FULLW,17_1_PM_17,,,,shape_792
17_1,FULLW,17_1_PM_18,,,,shape_793
17_1,FULLW,17_1_PM_19,,,,shape_794
17_1,FULLW,17_1_PM_20,,,,shape_795
17_1,FULLW,17_1_PM_21,,,,shape_796
17_2,FULLW,17_2_PM_1,,,,shape_797
17_2,FULLW,17_2_PM_2,,,,shape_798
17_2,FULLW,17_2_PM_3,,,,shape_799
17_2,FULLW,17_2_PM_4,,,,shape_800
17_2,FULLW,17_2_PM_5,,,,shape_801
17_2,FULLW,17_2_PM_6,,,,shape_802
17_2,FULLW,17_2_PM_7,,,,shape_803
17_2,FULLW,17_2_PM_8,,,,shape_804
17_2,FULLW,17_2_PM_9,,,,shape_805
17_2,FULLW,17_2_PM_10,,,,shape_806
17_2,FULLW,17_2_PM_11,,,,shape_807
17_2,FULLW,17_2_PM_12,,,,shape_808
17_2,FULLW,17_2_PM_13,,,,shape_809
17_2,FULLW,17_2_PM_14,,,,shape_810
17_2,FULLW,17_2_PM_15,,,,shape_811
17_2,FULLW,17_2_PM_16,,,,shape_812
17_2,FULLW,17_2_PM_17,,,,shape_813
17_2,FULLW,17_2_PM_18,,,,shape_814
17_2,FULLW,17_2_PM_19,,,,shape_815
17_2,FULLW,17_2_PM_20,,,,shape_816
17_2,FULLW,17_2_PM_21,,,,shape_817
18_1,FULLW,18_1_PM_1,,,,shape_818
18_1,FULLW,18_1_PM_2,,,,shape_819
18_1,FULLW,18_1_PM_3,,,,shape_820
18_1,FULLW,18_1_PM_4,,,,shape_821
18_1,FULLW,18_1_PM_5,,,,shape_822
18_1,FULLW,18_1_PM_6,,,,shape_823
18_1,FULLW,18_1_PM_7,,,,shape_824
18_1,FULLW,18_1_PM_8,,,,shape_825
18_1,FULLW,18_1_PM_9,,,,shape_826
18_1,FULLW,18_1_PM_10,,,,shape_827
18_1,FULLW,18_1_PM_11,,,,shape_828
18_1,FULLW,18_1_PM_12,,,,shape_829
18_1,FULLW,18_1_PM_13,,,,shape_830
18_1,FULLW,18_1_PM_14,,,,shape_831
18_2,FULLW,18_2_PM_1,,,,shape_832
18_2,FULLW,18_2_PM_2,,,,shape_833
18_2,FULLW,18_2_PM_3,,,,shape_834
18_2,FULLW,18_2_PM_4,,,,shape_835
18_2,FULLW,18_2_PM_5,,,,shape_836
18_2,FULLW,18_2_PM_6,,,,shape_837
18_2,FULLW,18_2_PM_7,,,,shape_838
18_2,FULLW,18_2_PM_8,,,,shape_839
18_2,FULLW,18_2_PM_9,,,,shape_840
18_2,FULLW,18_2_PM_10,,,,shape_841
18_2,FULLW,18_2_PM_11,,,,shape_842
18_2,FULLW,18_2_PM_12,,,,shape_843
18_2,FULLW,18_2_PM_13,,,,shape_844
18_2,FULLW,18_2_PM_14,,,,shape_845
19_1,FULLW,19_1_PM_1,,,,shape_846
19_1,FULLW,19_1_PM_2,,,,shape_847
19_1,FULLW,19_1_PM_3,,,,shape_848
19_1,FULLW,19_1_PM_4,,,,shape_849
19_1,FULLW,19_1_PM_5,,,,shape_850
19_1,FULLW,19_1_PM_6,,,,shape_851
19_1,FULLW,19_1_PM_7,,,,shape_852
19_1,FULLW,19_1_PM_8,,,,shape_853
19_1,FULLW,19_1_PM_9,,,,shape_854
19_1,FULLW,19_1_PM_10,,,,shape_855
19_1,FULLW,19_1_PM_11,,,,shape_856
19_1,FULLW,19_1_PM_12,,,,shape_857
19_1,FULLW,19_1_PM_13,,,,shape_858
19_1,FULLW,19_1_PM_14,,,,shape_859
19_1,FULLW,19_1_PM_15,,,,shape_860
19_1,FULLW,19_1_PM_16,,,,shape_861
19_1,FULLW,19_1_PM_17,,,,shape_862
19_1,FULLW,19_1_PM_18,,,,shape_863
19_1,FULLW,19_1_PM_19,,,,shape_864
19_1,FULLW,19_1_PM_20,,,,shape_865
19_1,FULLW,19_1_PM_21,,,,shape_866
19_2,FULLW,19_2_PM_1,,,,shape_867
19_2,FULLW,19_2_PM_2,,,,shape_868
19_2,FULLW,19_2_PM_3,,,,shape_869
19_2,FULLW,19_2_PM_4,,,,shape_870
19_2,FULLW,19_2_PM_5,,,,shape_871
19_2,FULLW,19_2_PM_6,,,,shape_872
19_2,FULLW,19_2_PM_7,,,,shape_873
19_2,FULLW,19_2_PM_8,,,,shape_874
19_2,FULLW,19_2_PM_9,,,,shape_875
19_2,FULLW,19_2_PM_10,,,,shape_876
19_2,FULLW,19_2_PM_11,,,,shape_877
19_2,FULLW,19_2_PM_12,,,,shape_878
19_2,FULLW,19_2_PM_13,,,,shape_879
19_2,FULLW,19_2_PM_14,,,,shape_880
19_2,FULLW,19_2_PM_15,,,,shape_881
19_2,FULLW,19_2_PM_16,,,,shape_882
19_2,FULLW,19_2_PM_17,,,,shape_883
19_2,FULLW,19_2_PM_18,,,,shape_884
19_2,FULLW,19_2_PM_19,,,,shape_885
19_2,FULLW,19_2_PM_20,,,,shape_886
19_2,FULLW,19_2_PM_21,,,,shape_887
20A_1,FULLW,20A_1_PM_1,,,,shape_888
20A_1,FULLW,20A_1_PM_2,,,,shape_889
20A_1,FULLW,20A_1_PM_3,,,,shape_890
20A_1,FULLW,20A_1_PM_4,,,,shape_891
20A_1,FULLW,20A_1_PM_5,,,,shape_892
20A_1,FULLW,20A_1_PM_6,,,,shape_893
20A_1,FULLW,20A_1_PM_7,,,,shape_894
20A_1,FULLW,20A_1_PM_8,,,,shape_895
20A_1,FULLW,20A_1_PM_9,,,,shape_896
20A_1,FULLW,20A_1_PM_10,,,,shape_897
20A_1,FULLW,20A_1_PM_11,,,,shape_898
20A_2,FULLW,20A_2_PM_1,,,,shape_899
20A_2,FULLW,20A_2_PM_2,,,,shape_900
20A_2,FULLW,20A_2_PM_3,,,,shape_901
20A_2,FULLW,20A_2_PM_4,,,,shape_902
20A_2,FULLW,20A_2_PM_5,,,,shape_903
20A_2,FULLW,20A_2_PM_6,,,,shape_904
20A_2,FULLW,20A_2_PM_7,,,,shape_905
20A_2,FULLW,20A_2_PM_8,,,,shape_906
20A_2,FULLW,20A_2_PM_9,,,,shape_907
20A_2,FULLW,20A_2_PM_10,,,,shape_908
20A_2,FULLW,20A_2_PM_11,,,,shape_909
20B_1,FULLW,20B_1_PM_1,,,,shape_910
20B_1,FULLW,20B_1_PM_2,,,,shape_911
20B_1,FULLW,20B_1_PM_3,,,,shape_912
20B_1,FULLW,20B_1_PM_4,,,,shape_913
20B_1,FULLW,20B_1_PM_5,,,,shape_914
20B_1,FULLW,20B_1_PM_6,,,,shape_915
20B_1,FULLW,20B_1_PM_7,,,,shape_916
20B_1,FULLW,20B_1_PM_8,,,,shape_917
20B_1,FULLW,20B_1_PM_9,,,,shape_918
20B_1,FULLW,20B_1_PM_10,,,,shape_919
20B_2,FULLW,20B_2_PM_1,,,,shape_920
20B_2,FULLW,20B_2_PM_2,,,,shape_921
20B_2,FULLW,20B_2_PM_3,,,,shape_922
20B_2,FULLW,20B_2_PM_4,,,,shape_923
20B_2,FULLW,20B_2_PM_5,,,,shape_924
20B_2,FULLW,20B_2_PM_6,,,,shape_925
20B_2,FULLW,20B_2_PM_7,,,,shape_926
20B_2,FULLW,20B_2_PM_8,,,,shape_927
20B_2,FULLW,20B_2_PM_9,,,,shape_928
20C_1,FULLW,20C_1_PM_1,,,,shape_929
20C_1,FULLW,20C_1_PM_2,,,,shape_930
20C_1,FULLW,20C_1_PM_3,,,,shape_931
20C_1,FULLW,20C_1_PM_4,,,,shape_932
20C_1,FULLW,20C_1_PM_5,,,,shape_933
20C_1,FULLW,20C_1_PM_6,,,,shape_934
20C_2,FULLW,20C_2_PM_1,,,,shape_935
20C_2,FULLW,20C_2_PM_2,,,,shape_936
20C_2,FULLW,20C_2_PM_3,,,,shape_937
20C_2,FULLW,20C_2_PM_4,,,,shape_938
20C_2,FULLW,20C_2_PM_5,,,,shape_939
20C_2,FULLW,20C_2_PM_6,,,,shape_940
21A_1,FULLW,21A_1_PM_1,,,,shape_941
21A_1,FULLW,21A_1_PM_2,,,,shape_942
21A_1,FULLW,21A_1_PM_3,,,,shape_943
21A_1,FULLW,21A_1_PM_4,,,,shape_944
21A_1,FULLW,21A_1_PM_5,,,,shape_945
21A_1,FULLW,21A_1_PM_6,,,,shape_946
21A_1,FULLW,21A_1_PM_7,,,,shape_947
21A_1,FULLW,21A_1_PM_8,,,,shape_948
21A_1,FULLW,21A_1_PM_9,,,,shape_949
21A_1,FULLW,21A_1_PM_10,,,,shape_950
21A_1,FULLW,21A_1_PM_11,,,,shape_951
21A_1,FULLW,21A_1_PM_12,,,,shape_952
21A_1,FULLW,21A_1_PM_13,,,,shape_953
21A_1,FULLW,21A_1_PM_14,,,,shape_954
21A_1,FULLW,21A_1_PM_15,,,,shape_955
21A_1,FULLW,21A_1_PM_16,,,,shape_956
21A_1,FULLW,21A_1_PM_17,,,,shape_957
21A_1,FULLW,21A_1_PM_18,,,,shape_958
21A_1,FULLW,21A_1_PM_19,,,,shape_959
21A_1,FULLW,21A_1_PM_20,,,,shape_960
21A_1,FULLW,21A_1_PM_21,,,,shape_961
21A_2,FULLW,21A_2_PM_1,,,,shape_962
21A_2,FULLW,21A_2_PM_2,,,,shape_963
21A_2,FULLW,21A_2_PM_3,,,,shape_964
21A_2,FULLW,21A_2_PM_4,,,,shape_965
21A_2,FULLW,21A_2_PM_5,,,,shape_966
21A_2,FULLW,21A_2_PM_6,,,,shape_967
21A_2,FULLW,21A_2_PM_7,,,,shape_968
21A_2,FULLW,21A_2_PM_8,,,,shape_969
21A_2,FULLW,21A_2_PM_9,,,,shape_970
21A_2,FULLW,21A_2_PM_10,,,,shape_971
21A_2,FULLW,21A_2_PM_11,,,,shape_972
21A_2,FULLW,21A_2_PM_12,,,,shape_973
21A_2,FULLW,21A_2_PM_13,,,,shape_974
21A_2,FULLW,21A_2_PM_14,,,,shape_975
21A_2,FULLW,21A_2_PM_15,,,,shape_976
21A_2,FULLW,21A_2_PM_16,,,,shape_977
21A_2,FULLW,21A_2_PM_17,,,,shape_978
21A_2,FULLW,21A_2_PM_18,,,,shape_979
21A_2,FULLW,21A_2_PM_19,,,,shape_980
21A_2,FULLW,21A_2_PM_20,,,,shape_981
21A_2,FULLW,21A_2_PM_21,,,,shape_982
21B_1,FULLW,21B_1_PM_1,,,,shape_983
21B_1,FULLW,21B_1_PM_2,,,,shape_984
21B_1,FULLW,21B_1_PM_3,,,,shape_985
21B_1,FULLW,21B_1_PM_4,,,,shape_986
21B_1,FULLW,21B_1_PM_5,,,,shape_987
21B_1,FULLW,21B_1_PM_6,,,,shape_988
21B_1,FULLW,21B_1_PM_7,,,,shape_989
21B_1,FULLW,21B_1_PM_8,,,,shape_990
21B_1,FULLW,21B_1_PM_9,,,,shape_991
21B_1,FULLW,21B_1_PM_10,,,,shape_992
21B_1,FULLW,21B_1_PM_11,,,,shape_993
21B_1,FULLW,21B_1_PM_12,,,,shape_994
21B_1,FULLW,21B_1_PM_13,,,,shape_995
21B_1,FULLW,21B_1_PM_14,,,,shape_996
21B_1,FULLW,21B_1_PM_15,,,,shape_997
21B_1,FULLW,21B_1_PM_16,,,,shape_998
21B_1,FULLW,21B_1_PM_17,,,,shape_999
21B_1,FULLW,21B_1_PM_18,,,,shape_1000
21B_1,FULLW,21B_1_PM_19,,,,shape_1001
21B_1,FULLW,21B_1_PM_20,,,,shape_1002
21B_1,FULLW,21B_1_PM_21,,,,shape_1003
21B_2,FULLW,21B_2_PM_1,,,,shape_1004
21B_2,FULLW,21B_2_PM_2,,,,shape_1005
21B_2,FULLW,21B_2_PM_3,,,,shape_1006
21B_2,FULLW,21B_2_PM_4,,,,shape_1007
21B_2,FULLW,21B_2_PM_5,,,,shape_1008
21B_2,FULLW,21B_2_PM_6,,,,shape_1009
21B_2,FULLW,21B_2_PM_7,,,,shape_1010
21B_2,FULLW,21B_2_PM_8,,,,shape_1011
21B_2,FULLW,21B_2_PM_9,,,,shape_1012
21B_2,FULLW,21B_2_PM_10,,,,shape_1013
21B_2,FULLW,21B_2_PM_11,,,,shape_1014
21B_2,FULLW,21B_2_PM_12,,,,shape_1015
21B_2,FULLW,21B_2_PM_13,,,,shape_1016
21B_2,FULLW,21B_2_PM_14,,,,shape_1017
21B_2,FULLW,21B_2_PM_15,,,,shape_1018
21B_2,FULLW,21B_2_PM_16,,,,shape_1019
21B_2,FULLW,21B_2_PM_17,,,,shape_1020
21B_2,FULLW,21B_2_PM_18,,,,shape_1021
21B_2,FULLW,21B_2_PM_19,,,,shape_1022
21B_2,FULLW,21B_2_PM_20,,,,shape_1023
21B_2,FULLW,21B_2_PM_21,,,,shape_1024
22A_1,FULLW,22A_1_PM_1,,,,shape_1025
22A_1,FULLW,22A_1_PM_2,,,,shape_1026
22A_1,FULLW,22A_1_PM_3,,,,shape_1027
22A_1,FULLW,22A_1_PM_4,,,,shape_1028
22A_1,FULLW,22A_1_PM_5,,,,shape_1029
22A_1,FULLW,22A_1_PM_6,,,,shape_1030
22A_1,FULLW,22A_1_PM_7,,,,shape_1031
22A_1,FULLW,22A_1_PM_8,,,,shape_1032
22A_1,FULLW,22A_1_PM_9,,,,shape_1033
22A_1,FULLW,22A_1_PM_10,,,,shape_1034
22A_1,FULLW,22A_1_PM_11,,,,shape_1035
22A_1,FULLW,22A_1_PM_12,,,,shape_1036
22A_1,FULLW,22A_1_PM_13,,,,shape_1037
22A_1,FULLW,22A_1_PM_14,,,,shape_1038
22A_1,FULLW,22A_1_PM_15,,,,shape_1039
22A_1,FULLW,22A_1_PM_16,,,,shape_1040
22A_1,FULLW,22A_1_PM_17,,,,shape_1041
22A_1,FULLW,22A_1_PM_18,,,,shape_1042
22A_1,FULLW,22A_1_PM_19,,,,shape_1043
22A_1,FULLW,22A_1_PM_20,,,,shape_1044
22A_1,FULLW,22A_1_PM_21,,,,shape_1045
22A_1,FULLW,22A_1_PM_22,,,,shape_1046
22A_1,FULLW,22A_1_PM_23,,,,shape_1047
22A_1,FULLW,22A_1_PM_24,,,,shape_1048
22A_1,FULLW,22A_1_PM_25,,,,shape_1049
22A_1,FULLW,22A_1_PM_26,,,,shape_1050
22A_1,FULLW,22A_1_PM_27,,,,shape_1051
22A_1,FULLW,22A_1_PM_28,,,,shape_1052
22A_1,FULLW,22A_1_PM_29,,,,shape_1053
22A_2,FULLW,22A_2_PM_1,,,,shape_1054
22A_2,FULLW,22A_2_PM_2,,,,shape_1055
22A_2,FULLW,22A_2_PM_3,,,,shape_1056
22A_2,FULLW,22A_2_PM_4,,,,shape_1057
22A_2,FULLW,22A_2_PM_5,,,,shape_1058
22A_2,FULLW,22A_2_PM_6,,,,shape_1059
22A_2,FULLW,22A_2_PM_7,,,,shape_1060
22A_2,FULLW,22A_2_PM_8,,,,shape_1061
22A_2,FULLW,22A_2_PM_9,,,,shape_1062
22A_2,FULLW,22A_2_PM_10,,,,shape_1063
22A_2,FULLW,22A_2_PM_11,,,,shape_1064
22A_2,FULLW,22A_2_PM_12,,,,shape_1065
22A_2,FULLW,22A_2_PM_13,,,,shape_1066
22A_2,FULLW,22A_2_PM_14,,,,shape_1067
22A_2,FULLW,22A_2_PM_15,,,,shape_1068
22A_2,FULLW,22A_2_PM_16,,,,shape_1069
22A_2,FULLW,22A_2_PM_17,,,,shape_1070
22A_2,FULLW,22A_2_PM_18,,,,shape_1071
22A_2,FULLW,22A_2_PM_19,,,,shape_1072
22A_2,FULLW,22A_2_PM_20,,,,shape_1073
22A_2,FULLW,22A_2_PM_21,,,,shape_1074
22A_2,FULLW,22A_2_PM_22,,,,shape_1075
22A_2,FULLW,22A_2_PM_23,,,,shape_1076
22A_2,FULLW,22A_2_PM_24,,,,shape_1077
22A_2,FULLW,22A_2_PM_25,,,,shape_1078
22A_2,FULLW,22A_2_PM_26,,,,shape_1079
22A_2,FULLW,22A_2_PM_27,,,,shape_1080
22A_2,FULLW,22A_2_PM_28,,,,shape_1081
22A_2,FULLW,22A_2_PM_29,,,,shape_1082
22B_1,FULLW,22B_1_PM_1,,,,shape_1083
22B_1,FULLW,22B_1_PM_2,,,,shape_1084
22B_1,FULLW,22B_1_PM_3,,,,shape_1085
22B_1,FULLW,22B_1_PM_4,,,,shape_1086
22B_1,FULLW,22B_1_PM_5,,,,shape_1087
22B_1,FULLW,22B_1_PM_6,,,,shape_1088
22B_1,FULLW,22B_1_PM_7,,,,shape_1089
22B_1,FULLW,22B_1_PM_8,,,,shape_1090
22B_1,FULLW,22B_1_PM_9,,,,shape_1091
22B_1,FULLW,22B_1_PM_10,,,,shape_1092
22B_1,FULLW,22B_1_PM_11,,,,shape_1093
22B_1,FULLW,22B_1_PM_12,,,,shape_1094
22B_1,FULLW,22B_1_PM_13,,,,shape_1095
22B_1,FULLW,22B_1_PM_14,,,,shape_1096
22B_1,FULLW,22B_1_PM_15,,,,shape_1097
22B_1,FULLW,22B_1_PM_16,,,,shape_1098
22B_1,FULLW,22B_1_PM_17,,,,shape_1099
22B_1,FULLW,22B_1_PM_18,,,,shape_1100
22B_2,FULLW,22B_2_PM_1,,,,shape_1101
22B_2,FULLW,22B_2_PM_2,,,,shape_1102
22B_2,FULLW,22B_2_PM_3,,,,shape_1103
22B_2,FULLW,22B_2_PM_4,,,,shape_1104
22B_2,FULLW,22B_2_PM_5,,,,shape_1105
22B_2,FULLW,22B_2_PM_6,,,,shape_1106
22B_2,FULLW,22B_2_PM_7,,,,shape_1107
22B_2,FULLW,22B_2_PM_8,,,,shape_1108
22B_2,FULLW,22B_2_PM_9,,,,shape_1109
22B_2,FULLW,22B_2_PM_10,,,,shape_1110
22B_2,FULLW,22B_2_PM_11,,,,shape_1111
22B_2,FULLW,22B_2_PM_12,,,,shape_1112
22B_2,FULLW,22B_2_PM_13,,,,shape_1113
22B_2,FULLW,22B_2_PM_14,,,,shape_1114
22B_2,FULLW,22B_2_PM_15,,,,shape_1115
22B_2,FULLW,22B_2_PM_16,,,,shape_1116
22B_2,FULLW,22B_2_PM_17,,,,shape_1117
22B_2,FULLW,22B_2_PM_18,,,,shape_1118
22C_1,FULLW,22C_1_PM_1,,,,shape_1119
22C_1,FULLW,22C_1_PM_2,,,,shape_1120
22C_1,FULLW,22C_1_PM_3,,,,shape_1121
22C_1,FULLW,22C_1_PM_4,,,,shape_1122
22C_1,FULLW,22C_1_PM_5,,,,shape_1123
22C_1,FULLW,22C_1_PM_6,,,,shape_1124
22C_1,FULLW,22C_1_PM_7,,,,shape_1125
22C_1,FULLW,22C_1_PM_8,,,,shape_1126
22C_1,FULLW,22C_1_PM_9,,,,shape_1127
22C_1,FULLW,22C_1_PM_10,,,,shape_1128
22C_1,FULLW,22C_1_PM_11,,,,shape_1129
22C_2,FULLW,22C_2_PM_1,,,,shape_1130
22C_2,FULLW,22C_2_PM_2,,,,shape_1131
22C_2,FULLW,22C_2_PM_3,,,,shape_1132
22C_2,FULLW,22C_2_PM_4,,,,shape_1133
22C_2,FULLW,22C_2_PM_5,,,,shape_1134
22C_2,FULLW,22C_2_PM_6,,,,shape_1135
22C_2,FULLW,22C_2_PM_7,,,,shape_1136
22C_2,FULLW,22C_2_PM_8,,,,shape_1137
22C_2,FULLW,22C_2_PM_9,,,,shape_1138
22C_2,FULLW,22C_2_PM_10,,,,shape_1139
22C_2,FULLW,22C_2_PM_11,,,,shape_1140
23_1,FULLW,23_1_PM_1,,,,shape_1141
23_1,FULLW,23_1_PM_2,,,,shape_1142
23_1,FULLW,23_1_PM_3,,,,shape_1143
23_1,FULLW,23_1_PM_4,,,,shape_1144
23_1,FULLW,23_1_PM_5,,,,shape_1145
23_1,FULLW,23_1_PM_6,,,,shape_1146
23_1,FULLW,23_1_PM_7,,,,shape_1147
23_1,FULLW,23_1_PM_8,,,,shape_1148
23_1,FULLW,23_1_PM_9,,,,shape_1149
23_1,FULLW,23_1_PM_10,,,,shape_1150
23_1,FULLW,23_1_PM_11,,,,shape_1151
23_1,FULLW,23_1_PM_12,,,,shape_1152
23_1,FULLW,23_1_PM_13,,,,shape_1153
23_1,FULLW,23_1_PM_14,,,,shape_1154
23_2,FULLW,23_2_PM_1,,,,shape_1155
23_2,FULLW,23_2_PM_2,,,,shape_1156
23_2,FULLW,23_2_PM_3,,,,shape_1157
23_2,FULLW,23_2_PM_4,,,,shape_1158
23_2,FULLW,23_2_PM_5,,,,shape_1159
23_2,FULLW,23_2_PM_6,,,,shape_1160
23_2,FULLW,23_2_PM_7,,,,shape_1161
23_2,FULLW,23_2_PM_8,,,,shape_1162
23_2,FULLW,23_2_PM_9,,,,shape_1163
23_2,FULLW,23_2_PM_10,,,,shape_1164
23_2,FULLW,23_2_PM_11,,,,shape_1165
23_2,FULLW,23_2_PM_12,,,,shape_1166
23_2,FULLW,23_2_PM_13,,,,shape_1167
23_2,FULLW,23_2_PM_14,,,,shape_1168
24_1,FULLW,24_1_PM_1,,,,shape_1169
24_1,FULLW,24_1_PM_2,,,,shape_1170
24_1,FULLW,24_1_PM_3,,,,shape_1171
24_1,FULLW,24_1_PM_4,,,,shape_1172
24_1,FULLW,24_1_PM_5,,,,shape_1173
24_1,FULLW,24_1_PM_6,,,,shape_1174
24_1,FULLW,24_1_PM_7,,,,shape_1175
24_1,FULLW,24_1_PM_8,,,,shape_1176
24_1,FULLW,24_1_PM_9,,,,shape_1177
24_1,FULLW,24_1_PM_10,,,,shape_1178
24_1,FULLW,24_1_PM_11,,,,shape_1179
24_1,FULLW,24_1_PM_12,,,,shape_1180
24_1,FULLW,24_1_PM_13,,,,shape_1181
24_1,FULLW,24_1_PM_14,,,,shape_1182
24_1,FULLW,24_1_PM_15,,,,shape_1183
24_1,FULLW,24_1_PM_16,,,,shape_1184
24_1,FULLW,24_1_PM_17,,,,shape_1185
